gen-r5c;-1;2024-05-11 21:02:39 UTC;LINUX-RESTART	(4 CPU)
# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
gen-r5c;10;2024-05-11 21:12:42 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:52 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:02 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:12 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:22 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:32 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:42 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:53 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:03 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:13 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:23 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:33 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:43 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:53 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:03 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:13 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:23 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:33 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:43 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:53 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:03 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:13 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:23 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:33 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:43 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:53 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:04 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:14 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:24 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:34 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:44 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:54 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:04 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:14 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:24 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:34 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:44 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:54 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:04 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:15 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:25 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:35 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:45 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:55 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
gen-r5c;10;2024-05-11 21:02:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:02:49 UTC;eth0;41.77;40.68;4.13;4.22;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:02:49 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:02:59 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:02:59 UTC;eth0;37.69;36.19;3.70;3.62;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:02:59 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:09 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:09 UTC;eth0;6.38;5.38;0.45;0.60;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:09 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:19 UTC;eth0;17.83;16.63;1.46;1.80;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:29 UTC;eth0;1.60;0.80;0.12;0.14;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:40 UTC;eth0;1.30;0.30;0.08;0.02;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:40 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:50 UTC;eth0;2.99;1.89;0.19;0.40;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:50 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:00 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:00 UTC;eth0;2.19;1.40;0.18;0.21;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:00 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:10 UTC;eth0;4.08;3.08;0.26;0.38;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:10 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:20 UTC;eth0;9.84;8.55;0.72;1.04;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:30 UTC;eth0;10.25;9.25;0.65;1.14;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:40 UTC;eth0;7.17;6.18;0.46;0.76;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:40 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:50 UTC;eth0;10.55;9.55;0.67;1.21;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:50 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:00 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:00 UTC;eth0;6.87;5.87;0.44;0.77;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:00 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:10 UTC;eth0;5.26;4.27;0.33;0.48;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:10 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:20 UTC;eth0;4.47;3.18;0.38;0.40;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:30 UTC;eth0;5.76;4.67;0.36;0.60;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:40 UTC;eth0;3.98;2.99;0.25;0.37;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:40 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:50 UTC;eth0;4.27;3.28;0.27;0.39;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:50 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:00 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:00 UTC;eth0;3.68;2.68;0.23;0.31;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:00 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:10 UTC;eth0;3.38;2.38;0.21;0.30;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:10 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:20 UTC;eth0;4.37;3.08;0.37;0.37;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:30 UTC;eth0;3.67;2.68;0.23;0.34;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:41 UTC;eth0;4.78;3.78;0.30;0.45;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:41 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:51 UTC;eth0;3.47;2.48;0.22;0.29;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:51 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:01 UTC;eth0;4.47;3.28;0.28;0.36;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:01 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:11 UTC;eth0;3.67;2.68;0.23;0.32;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:11 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:21 UTC;eth0;4.47;3.18;0.38;0.37;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:31 UTC;eth0;3.98;2.99;0.25;0.34;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:41 UTC;eth0;4.66;3.67;0.29;0.43;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:41 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:51 UTC;eth0;3.37;2.38;0.21;0.30;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:51 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:01 UTC;eth0;4.28;3.28;0.27;0.37;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:01 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:11 UTC;eth0;3.98;2.69;0.35;0.32;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:11 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:21 UTC;eth0;4.08;3.08;0.26;0.36;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:31 UTC;eth0;3.47;2.48;0.22;0.28;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:41 UTC;eth0;3.77;2.78;0.24;0.33;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:41 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:51 UTC;eth0;4.08;3.08;0.26;0.37;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:51 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:01 UTC;eth0;3.68;2.79;0.23;0.30;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:01 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:11 UTC;eth0;4.19;2.89;0.36;0.66;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:11 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:22 UTC;eth0;3.69;2.59;0.23;0.64;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:32 UTC;eth0;4.08;3.09;0.26;0.66;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:42 UTC;eth0;3.39;2.39;0.22;0.63;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:42 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:52 UTC;eth0;3.39;2.39;0.21;0.59;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:52 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:02 UTC;eth0;3.39;2.39;0.21;0.59;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:02 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:12 UTC;eth0;4.08;2.79;0.36;0.65;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:12 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:22 UTC;eth0;3.49;2.49;0.22;0.63;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:32 UTC;eth0;3.78;2.79;0.24;0.66;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:42 UTC;eth0;3.88;2.89;0.24;0.67;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:42 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:52 UTC;eth0;3.39;2.39;0.21;0.59;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:52 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:02 UTC;eth0;3.78;2.79;0.24;0.66;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:02 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:12 UTC;eth0;4.19;2.89;0.36;0.68;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:12 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:22 UTC;eth0;4.18;3.19;0.26;0.69;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:32 UTC;eth0;3.49;2.49;0.22;0.64;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:42 UTC;eth0;3.39;2.39;0.21;0.59;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:42 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:52 UTC;eth0;4.18;3.19;0.27;0.70;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:52 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:02 UTC;eth0;3.09;2.09;0.19;0.60;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:02 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:12 UTC;eth0;3.79;2.49;0.33;0.63;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:12 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:22 UTC;eth0;3.69;2.69;0.23;0.66;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:32 UTC;eth0;3.78;2.79;0.24;0.66;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:42 UTC;eth0;3.29;2.29;0.21;0.58;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:42 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:52 UTC;eth0;3.59;2.59;0.22;0.64;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:52 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:02 UTC;eth0;3.49;2.49;0.22;0.63;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:02 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
