arm;-1;2024-05-12 14:36:30;LINUX-RESTART	(6 CPU)
# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
arm;10;2024-05-12 14:56:43;-1;0.90;0.00;0.48;0.03;0.00;0.70;2.05;0.00;0.00;95.83
arm;10;2024-05-12 14:56:53;-1;0.63;0.00;0.47;0.37;0.00;0.65;2.05;0.00;0.00;95.82
arm;10;2024-05-12 14:57:03;-1;0.65;0.00;0.48;0.03;0.00;0.63;2.05;0.00;0.00;96.15
arm;10;2024-05-12 14:57:13;-1;0.92;0.00;0.55;0.02;0.00;0.68;1.98;0.00;0.00;95.85
arm;10;2024-05-12 14:57:23;-1;0.65;0.00;0.55;0.03;0.00;0.67;2.05;0.00;0.00;96.04
arm;10;2024-05-12 14:57:33;-1;0.63;0.00;0.47;0.02;0.00;0.62;2.07;0.00;0.00;96.20
arm;10;2024-05-12 14:57:43;-1;0.70;0.00;0.35;0.02;0.00;0.65;2.02;0.00;0.00;96.26
arm;10;2024-05-12 14:57:53;-1;0.78;0.00;0.77;0.02;0.00;0.62;1.80;0.00;0.00;96.02
arm;10;2024-05-12 14:58:03;-1;0.77;0.00;0.38;0.12;0.00;0.65;1.97;0.00;0.00;96.11
arm;10;2024-05-12 14:58:13;-1;0.82;0.00;0.43;0.02;0.00;0.63;2.05;0.00;0.00;96.05
arm;10;2024-05-12 14:58:23;-1;0.82;0.00;0.48;0.08;0.00;0.70;2.02;0.00;0.00;95.90
arm;10;2024-05-12 14:58:33;-1;0.72;0.00;0.55;0.03;0.00;0.62;2.03;0.00;0.00;96.05
arm;10;2024-05-12 14:58:43;-1;0.75;0.00;0.48;0.02;0.00;0.65;2.02;0.00;0.00;96.09
arm;10;2024-05-12 14:58:53;-1;0.73;0.00;0.83;0.07;0.00;0.58;1.57;0.00;0.00;96.21
arm;10;2024-05-12 14:59:03;-1;4.57;0.00;2.33;0.90;0.00;0.55;1.13;0.00;0.00;90.52
arm;10;2024-05-12 14:59:13;-1;2.83;0.00;4.33;6.53;0.00;0.65;0.30;0.00;0.00;85.36
arm;10;2024-05-12 14:59:23;-1;4.61;0.00;4.33;6.82;0.00;0.59;0.33;0.00;0.00;83.32
arm;10;2024-05-12 14:59:33;-1;6.57;0.00;5.13;4.04;0.00;0.72;0.33;0.00;0.00;83.21
arm;10;2024-05-12 14:59:43;-1;4.84;0.02;4.84;7.91;0.00;0.55;0.37;0.00;0.00;81.47
arm;10;2024-05-12 14:59:53;-1;4.39;0.00;3.68;13.97;0.00;0.53;0.27;0.00;0.00;77.16
arm;10;2024-05-12 15:00:03;-1;0.57;0.00;1.18;30.70;0.00;0.37;0.18;0.00;0.00;67.00
arm;10;2024-05-12 15:00:13;-1;2.45;0.00;3.76;10.90;0.00;0.55;0.32;0.00;0.00;82.02
arm;10;2024-05-12 15:00:23;-1;2.22;0.00;4.13;4.97;0.00;0.69;0.32;0.00;0.00;87.68
arm;10;2024-05-12 15:00:33;-1;4.07;1.21;4.24;19.39;0.00;0.70;0.45;0.00;0.00;69.93
arm;10;2024-05-12 15:00:43;-1;6.26;3.21;3.88;9.82;0.00;0.54;0.28;0.00;0.00;76.01
arm;10;2024-05-12 15:00:53;-1;3.77;0.42;2.35;30.13;0.00;0.37;0.17;0.00;0.00;62.80
arm;10;2024-05-12 15:01:03;-1;4.31;0.23;4.26;11.90;0.00;0.70;0.40;0.00;0.00;78.20
