# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
mz7010-som-base-2020-2;11;2024-05-15 00:32:38;-1;49.06;0.00;50.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;11;2024-05-15 00:32:49;-1;39.10;0.09;37.56;0.00;0.00;0.00;0.00;0.00;0.00;23.24
mz7010-som-base-2020-2;10;2024-05-15 00:32:59;-1;38.79;0.05;30.23;4.50;0.00;0.00;0.00;0.00;0.00;26.42
mz7010-som-base-2020-2;10;2024-05-15 00:33:09;-1;50.54;0.10;49.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:33:19;-1;22.73;0.00;22.34;4.26;0.00;0.00;0.00;0.00;0.00;50.67
mz7010-som-base-2020-2;11;2024-05-15 00:33:30;-1;49.67;0.09;50.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:33:40;-1;41.63;0.00;41.28;0.00;0.00;0.00;0.00;0.00;0.00;17.10
mz7010-som-base-2020-2;10;2024-05-15 00:33:50;-1;31.97;0.10;31.18;4.43;0.00;0.00;0.00;0.00;0.00;32.32
mz7010-som-base-2020-2;11;2024-05-15 00:34:00;-1;51.51;0.19;48.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:34:11;-1;23.60;0.05;21.78;4.28;0.00;0.00;0.00;0.00;0.00;50.29
mz7010-som-base-2020-2;11;2024-05-15 00:34:21;-1;48.63;0.00;51.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:34:31;-1;40.92;0.15;42.57;0.00;0.00;0.00;0.00;0.00;0.00;16.36
mz7010-som-base-2020-2;10;2024-05-15 00:34:41;-1;33.60;0.20;29.30;4.35;0.00;0.00;0.00;0.00;0.00;32.56
mz7010-som-base-2020-2;11;2024-05-15 00:34:52;-1;48.91;0.28;50.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:35:02;-1;23.33;0.10;23.33;2.21;0.00;0.00;0.00;0.00;0.00;51.03
mz7010-som-base-2020-2;11;2024-05-15 00:35:13;-1;50.65;0.05;49.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:35:23;-1;39.77;0.00;41.36;0.00;0.00;0.00;0.00;0.00;0.00;18.87
mz7010-som-base-2020-2;10;2024-05-15 00:35:33;-1;32.67;0.15;30.69;4.16;0.00;0.00;0.05;0.00;0.00;32.28
mz7010-som-base-2020-2;11;2024-05-15 00:35:44;-1;49.81;0.05;50.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:35:54;-1;24.80;0.05;19.99;4.22;0.00;0.00;0.00;0.00;0.00;50.94
mz7010-som-base-2020-2;11;2024-05-15 00:36:05;-1;50.41;0.00;49.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:36:15;-1;43.02;0.05;40.53;0.00;0.00;0.00;0.00;0.00;0.00;16.40
mz7010-som-base-2020-2;10;2024-05-15 00:36:25;-1;30.21;0.05;31.10;4.36;0.00;0.00;0.00;0.00;0.00;34.27
mz7010-som-base-2020-2;11;2024-05-15 00:36:35;-1;51.99;0.05;47.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:36:46;-1;24.98;0.20;19.71;4.13;0.00;0.00;0.00;0.00;0.00;50.98
mz7010-som-base-2020-2;10;2024-05-15 00:36:56;-1;46.83;0.00;53.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:37:06;-1;45.14;0.05;46.48;0.00;0.00;0.00;0.00;0.00;0.00;8.33
mz7010-som-base-2020-2;10;2024-05-15 00:37:16;-1;28.93;0.00;25.99;4.17;0.00;0.00;0.00;0.00;0.00;40.90
mz7010-som-base-2020-2;11;2024-05-15 00:37:26;-1;50.90;0.00;49.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:37:36;-1;22.10;0.00;22.99;4.31;0.00;0.00;0.00;0.00;0.00;50.59
mz7010-som-base-2020-2;10;2024-05-15 00:37:47;-1;52.47;0.00;47.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:37:57;-1;45.67;0.00;51.29;0.00;0.00;0.00;0.00;0.00;0.00;3.04
mz7010-som-base-2020-2;10;2024-05-15 00:38:07;-1;23.44;0.15;26.16;4.16;0.00;0.00;0.00;0.00;0.00;46.09
mz7010-som-base-2020-2;10;2024-05-15 00:38:17;-1;46.10;0.20;53.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:38:27;-1;25.27;0.00;26.07;0.00;0.00;0.00;0.00;0.00;0.00;48.66
mz7010-som-base-2020-2;10;2024-05-15 00:38:37;-1;48.00;0.00;46.61;4.40;0.00;0.00;0.00;0.00;0.00;0.99
mz7010-som-base-2020-2;11;2024-05-15 00:38:48;-1;48.05;0.09;51.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:38:58;-1;27.03;0.40;19.21;4.26;0.00;0.00;0.05;0.00;0.00;49.06
mz7010-som-base-2020-2;10;2024-05-15 00:39:08;-1;50.79;0.05;49.11;0.00;0.00;0.00;0.05;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:39:18;-1;27.49;0.10;28.53;0.00;0.00;0.00;0.00;0.00;0.00;43.89
mz7010-som-base-2020-2;10;2024-05-15 00:39:28;-1;45.33;0.00;43.64;4.32;0.00;0.00;0.00;0.00;0.00;6.70
mz7010-som-base-2020-2;11;2024-05-15 00:39:39;-1;49.24;0.00;50.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:39:49;-1;23.29;0.05;23.09;4.19;0.00;0.00;0.00;0.00;0.00;49.38
mz7010-som-base-2020-2;11;2024-05-15 00:40:00;-1;53.41;0.09;46.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:40:10;-1;26.84;0.05;27.74;0.00;0.00;0.00;0.00;0.00;0.00;45.37
mz7010-som-base-2020-2;10;2024-05-15 00:40:20;-1;41.16;0.00;49.21;4.22;0.00;0.00;0.00;0.00;0.00;5.41
mz7010-som-base-2020-2;11;2024-05-15 00:40:30;-1;49.24;0.05;50.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:40:40;-1;22.14;0.00;23.92;4.31;0.00;0.00;0.00;0.00;0.00;49.63
mz7010-som-base-2020-2;12;2024-05-15 00:40:52;-1;51.69;0.00;48.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:41:02;-1;21.41;0.00;24.85;4.28;0.00;0.00;0.00;0.00;0.00;49.45
mz7010-som-base-2020-2;10;2024-05-15 00:41:12;-1;51.38;0.05;48.52;0.00;0.00;0.00;0.05;0.00;0.00;0.00
mz7010-som-base-2020-2;11;2024-05-15 00:41:23;-1;47.62;0.38;46.86;0.00;0.00;0.00;0.00;0.00;0.00;5.14
mz7010-som-base-2020-2;10;2024-05-15 00:41:33;-1;28.00;0.10;23.93;4.31;0.00;0.00;0.00;0.00;0.00;43.66
mz7010-som-base-2020-2;11;2024-05-15 00:41:43;-1;52.65;0.05;47.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:41:53;-1;21.69;0.05;23.87;4.31;0.00;0.00;0.00;0.00;0.00;50.07
mz7010-som-base-2020-2;10;2024-05-15 00:42:04;-1;47.98;0.05;51.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;11;2024-05-15 00:42:14;-1;51.14;0.24;45.10;0.00;0.00;0.00;0.00;0.00;0.00;3.52
mz7010-som-base-2020-2;10;2024-05-15 00:42:24;-1;24.96;0.10;23.67;4.22;0.00;0.00;0.00;0.00;0.00;47.05
mz7010-som-base-2020-2;11;2024-05-15 00:42:35;-1;51.94;0.00;48.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:42:45;-1;21.01;0.05;26.18;3.43;0.00;0.00;0.00;0.00;0.00;49.33
mz7010-som-base-2020-2;10;2024-05-15 00:42:55;-1;50.67;0.00;48.54;0.79;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:43:05;-1;49.65;0.05;50.25;0.00;0.00;0.00;0.05;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:43:15;-1;21.41;0.00;25.17;4.25;0.00;0.00;0.00;0.00;0.00;49.16
mz7010-som-base-2020-2;11;2024-05-15 00:43:26;-1;48.49;0.00;51.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:43:36;-1;22.89;0.05;27.16;0.00;0.00;0.00;0.00;0.00;0.00;49.90
mz7010-som-base-2020-2;10;2024-05-15 00:43:46;-1;48.02;0.10;47.52;4.36;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;11;2024-05-15 00:43:57;-1;48.20;0.00;51.14;0.00;0.00;0.00;0.00;0.00;0.00;0.66
mz7010-som-base-2020-2;10;2024-05-15 00:44:07;-1;26.46;0.15;20.81;4.26;0.00;0.00;0.00;0.00;0.00;48.32
mz7010-som-base-2020-2;11;2024-05-15 00:44:17;-1;51.09;0.09;48.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:44:27;-1;22.94;0.10;27.41;0.00;0.00;0.00;0.05;0.00;0.00;49.50
mz7010-som-base-2020-2;10;2024-05-15 00:44:37;-1;47.50;0.00;46.70;4.41;0.00;0.00;0.00;0.00;0.00;1.39
mz7010-som-base-2020-2;11;2024-05-15 00:44:48;-1;49.54;0.00;49.77;0.00;0.00;0.00;0.00;0.00;0.00;0.69
mz7010-som-base-2020-2;10;2024-05-15 00:44:58;-1;24.45;0.05;20.56;4.24;0.00;0.00;0.00;0.00;0.00;50.70
mz7010-som-base-2020-2;10;2024-05-15 00:45:09;-1;47.48;0.00;52.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:45:19;-1;24.78;0.10;30.10;0.00;0.00;0.00;0.00;0.00;0.00;45.02
mz7010-som-base-2020-2;10;2024-05-15 00:45:29;-1;44.45;0.10;46.99;4.28;0.00;0.00;0.00;0.00;0.00;4.18
mz7010-som-base-2020-2;11;2024-05-15 00:45:39;-1;54.26;0.00;45.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:45:49;-1;21.47;0.00;22.86;4.26;0.00;0.00;0.00;0.00;0.00;51.41
mz7010-som-base-2020-2;11;2024-05-15 00:46:00;-1;50.85;0.00;49.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:46:10;-1;28.67;0.10;28.82;0.00;0.00;0.00;0.00;0.00;0.00;42.41
mz7010-som-base-2020-2;10;2024-05-15 00:46:20;-1;47.52;0.00;41.47;4.32;0.00;0.00;0.00;0.00;0.00;6.70
mz7010-som-base-2020-2;10;2024-05-15 00:46:30;-1;46.51;0.00;53.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:46:40;-1;25.25;0.00;19.46;4.26;0.00;0.00;0.00;0.00;0.00;51.04
mz7010-som-base-2020-2;11;2024-05-15 00:46:51;-1;52.89;0.09;47.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:47:01;-1;31.18;0.49;32.56;0.00;0.00;0.00;0.00;0.00;0.00;35.77
mz7010-som-base-2020-2;10;2024-05-15 00:47:11;-1;37.64;0.30;43.59;4.26;0.00;0.00;0.00;0.00;0.00;14.21
mz7010-som-base-2020-2;11;2024-05-15 00:47:22;-1;52.23;0.05;47.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:47:32;-1;21.52;0.00;25.41;4.19;0.00;0.00;0.00;0.00;0.00;48.89
mz7010-som-base-2020-2;11;2024-05-15 00:47:43;-1;52.28;0.09;47.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mz7010-som-base-2020-2;10;2024-05-15 00:47:53;-1;7.70;0.10;8.25;3.35;0.00;0.00;0.00;0.00;0.00;80.61
mz7010-som-base-2020-2;10;2024-05-15 00:48:03;-1;0.00;0.00;0.70;0.05;0.00;0.00;0.00;0.00;0.00;99.25
mz7010-som-base-2020-2;10;2024-05-15 00:48:13;-1;0.30;0.10;0.40;0.00;0.00;0.00;0.00;0.00;0.00;99.20
mz7010-som-base-2020-2;10;2024-05-15 00:48:23;-1;0.25;0.20;0.50;2.30;0.00;0.00;0.00;0.00;0.00;96.75
mz7010-som-base-2020-2;10;2024-05-15 00:48:33;-1;0.25;0.05;0.65;0.00;0.00;0.00;0.00;0.00;0.00;99.05
mz7010-som-base-2020-2;10;2024-05-15 00:48:43;-1;0.10;0.25;1.14;3.38;0.00;0.00;0.00;0.00;0.00;95.12
mz7010-som-base-2020-2;10;2024-05-15 00:48:53;-1;0.30;0.15;0.70;0.00;0.00;0.00;0.00;0.00;0.00;98.85
mz7010-som-base-2020-2;10;2024-05-15 00:49:03;-1;0.20;0.35;0.80;0.00;0.00;0.00;0.00;0.00;0.00;98.65
mz7010-som-base-2020-2;10;2024-05-15 00:49:13;-1;0.25;0.25;0.90;0.00;0.00;0.00;0.00;0.00;0.00;98.60
mz7010-som-base-2020-2;10;2024-05-15 00:49:23;-1;0.15;0.25;0.70;0.00;0.00;0.00;0.00;0.00;0.00;98.90
mz7010-som-base-2020-2;10;2024-05-15 00:49:33;-1;0.20;0.05;0.60;0.00;0.00;0.00;0.00;0.00;0.00;99.15
