# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
tycho;600;2024-05-04 00:20:00 UTC;5;3.35;0.00;1.46;0.27;0.00;0.00;0.00;0.00;0.00;94.92
tycho;600;2024-05-04 00:20:00 UTC;6;2.49;0.00;1.38;0.31;0.00;0.00;0.01;0.00;0.00;95.82
tycho;600;2024-05-04 00:20:00 UTC;7;2.33;0.00;0.88;0.09;0.00;0.00;0.00;0.00;0.00;96.70
tycho;600;2024-05-04 00:30:00 UTC;-1;1.57;0.00;0.78;0.02;0.00;0.00;0.01;0.00;0.00;97.62
tycho;600;2024-05-04 00:30:00 UTC;0;0.38;0.00;0.43;0.00;0.00;0.00;0.06;0.00;0.00;99.12
tycho;600;2024-05-04 00:30:00 UTC;1;0.73;0.00;0.30;0.01;0.00;0.00;0.00;0.00;0.00;98.96
tycho;600;2024-05-04 00:30:00 UTC;2;0.48;0.00;0.23;0.00;0.00;0.00;0.00;0.00;0.00;99.29
tycho;600;2024-05-04 00:30:00 UTC;3;0.37;0.00;0.30;0.00;0.00;0.00;0.00;0.00;0.00;99.33
tycho;600;2024-05-04 00:30:00 UTC;4;2.76;0.00;1.47;0.03;0.00;0.00;0.00;0.00;0.00;95.74
tycho;600;2024-05-04 00:30:00 UTC;5;3.61;0.00;1.69;0.03;0.00;0.00;0.01;0.00;0.00;94.66
tycho;600;2024-05-04 00:30:00 UTC;6;2.36;0.00;1.10;0.02;0.00;0.00;0.01;0.00;0.00;96.51
tycho;600;2024-05-04 00:30:00 UTC;7;1.85;0.00;0.74;0.03;0.00;0.00;0.00;0.00;0.00;97.38
tycho;600;2024-05-04 00:40:00 UTC;-1;3.39;0.00;1.17;0.02;0.00;0.00;0.01;0.00;0.00;95.41
tycho;600;2024-05-04 00:40:00 UTC;0;1.02;0.00;0.70;0.00;0.00;0.00;0.07;0.00;0.00;98.21
tycho;600;2024-05-04 00:40:00 UTC;1;1.67;0.00;0.60;0.00;0.00;0.00;0.00;0.00;0.00;97.73
tycho;600;2024-05-04 00:40:00 UTC;2;1.47;0.00;0.50;0.01;0.00;0.00;0.00;0.00;0.00;98.03
tycho;600;2024-05-04 00:40:00 UTC;3;1.12;0.00;0.60;0.01;0.00;0.00;0.00;0.00;0.00;98.28
tycho;600;2024-05-04 00:40:00 UTC;4;5.34;0.00;2.06;0.04;0.00;0.00;0.01;0.00;0.00;92.56
tycho;600;2024-05-04 00:40:00 UTC;5;6.87;0.00;2.04;0.03;0.00;0.00;0.00;0.00;0.00;91.07
tycho;600;2024-05-04 00:40:00 UTC;6;5.23;0.00;1.46;0.02;0.00;0.00;0.01;0.00;0.00;93.29
tycho;600;2024-05-04 00:40:00 UTC;7;4.38;0.00;1.43;0.02;0.00;0.00;0.00;0.00;0.00;94.17
tycho;600;2024-05-04 00:50:00 UTC;-1;6.83;0.00;1.92;0.02;0.00;0.00;0.01;0.00;0.00;91.22
tycho;600;2024-05-04 00:50:00 UTC;0;2.95;0.00;1.39;0.01;0.00;0.00;0.10;0.00;0.00;95.54
tycho;600;2024-05-04 00:50:00 UTC;1;3.74;0.00;1.53;0.01;0.00;0.00;0.00;0.00;0.00;94.72
tycho;600;2024-05-04 00:50:00 UTC;2;4.32;0.00;1.29;0.01;0.00;0.00;0.00;0.00;0.00;94.38
tycho;600;2024-05-04 00:50:00 UTC;3;3.60;0.00;1.07;0.01;0.00;0.00;0.00;0.00;0.00;95.32
tycho;600;2024-05-04 00:50:00 UTC;4;9.08;0.00;2.70;0.03;0.00;0.00;0.00;0.00;0.00;88.18
tycho;600;2024-05-04 00:50:00 UTC;5;12.26;0.00;2.66;0.03;0.00;0.00;0.00;0.00;0.00;85.04
tycho;600;2024-05-04 00:50:00 UTC;6;11.15;0.00;2.26;0.03;0.00;0.00;0.01;0.00;0.00;86.56
tycho;600;2024-05-04 00:50:00 UTC;7;7.52;0.00;2.44;0.02;0.00;0.00;0.00;0.00;0.00;90.01
tycho;600;2024-05-04 01:00:00 UTC;-1;6.15;0.00;1.83;0.02;0.00;0.00;0.02;0.00;0.00;91.99
tycho;600;2024-05-04 01:00:00 UTC;0;2.64;0.00;1.29;0.01;0.00;0.00;0.10;0.00;0.00;95.96
tycho;600;2024-05-04 01:00:00 UTC;1;3.48;0.00;1.37;0.01;0.00;0.00;0.00;0.00;0.00;95.14
tycho;600;2024-05-04 01:00:00 UTC;2;3.80;0.00;1.22;0.01;0.00;0.00;0.00;0.00;0.00;94.96
tycho;600;2024-05-04 01:00:00 UTC;3;3.09;0.00;0.98;0.00;0.00;0.00;0.00;0.00;0.00;95.93
tycho;600;2024-05-04 01:00:00 UTC;4;8.49;0.00;2.62;0.03;0.00;0.00;0.00;0.00;0.00;88.85
tycho;600;2024-05-04 01:00:00 UTC;5;11.44;0.00;2.50;0.04;0.00;0.00;0.00;0.00;0.00;86.02
tycho;600;2024-05-04 01:00:00 UTC;6;9.46;0.00;2.27;0.03;0.00;0.00;0.01;0.00;0.00;88.22
tycho;600;2024-05-04 01:00:00 UTC;7;6.74;0.00;2.36;0.03;0.00;0.00;0.00;0.00;0.00;90.87
tycho;600;2024-05-04 01:10:00 UTC;-1;3.42;0.00;1.23;0.02;0.00;0.00;0.01;0.00;0.00;95.32
tycho;600;2024-05-04 01:10:00 UTC;0;1.10;0.00;0.73;0.01;0.00;0.00;0.07;0.00;0.00;98.09
tycho;600;2024-05-04 01:10:00 UTC;1;1.67;0.00;0.81;0.01;0.00;0.00;0.00;0.00;0.00;97.50
tycho;600;2024-05-04 01:10:00 UTC;2;1.71;0.00;0.63;0.01;0.00;0.00;0.00;0.00;0.00;97.65
tycho;600;2024-05-04 01:10:00 UTC;3;1.46;0.00;0.48;0.00;0.00;0.00;0.00;0.00;0.00;98.06
tycho;600;2024-05-04 01:10:00 UTC;4;5.72;0.00;1.94;0.03;0.00;0.00;0.00;0.00;0.00;92.31
tycho;600;2024-05-04 01:10:00 UTC;5;6.41;0.00;2.10;0.02;0.00;0.00;0.00;0.00;0.00;91.47
tycho;600;2024-05-04 01:10:00 UTC;6;5.17;0.00;1.66;0.03;0.00;0.00;0.01;0.00;0.00;93.14
tycho;600;2024-05-04 01:10:00 UTC;7;4.08;0.00;1.52;0.03;0.00;0.00;0.00;0.00;0.00;94.37
tycho;600;2024-05-04 01:20:00 UTC;-1;3.62;0.00;1.21;0.02;0.00;0.00;0.01;0.00;0.00;95.14
tycho;600;2024-05-04 01:20:00 UTC;0;1.35;0.00;0.77;0.00;0.00;0.00;0.07;0.00;0.00;97.80
tycho;600;2024-05-04 01:20:00 UTC;1;1.73;0.00;0.83;0.00;0.00;0.00;0.00;0.00;0.00;97.43
tycho;600;2024-05-04 01:20:00 UTC;2;2.03;0.00;0.66;0.00;0.00;0.00;0.00;0.00;0.00;97.31
tycho;600;2024-05-04 01:20:00 UTC;3;1.66;0.00;0.50;0.01;0.00;0.00;0.00;0.00;0.00;97.83
tycho;600;2024-05-04 01:20:00 UTC;4;5.20;0.00;2.22;0.02;0.00;0.00;0.00;0.00;0.00;92.55
tycho;600;2024-05-04 01:20:00 UTC;5;6.46;0.00;1.97;0.02;0.00;0.00;0.00;0.00;0.00;91.55
tycho;600;2024-05-04 01:20:00 UTC;6;6.30;0.00;1.41;0.04;0.00;0.00;0.01;0.00;0.00;92.24
tycho;600;2024-05-04 01:20:00 UTC;7;4.19;0.00;1.35;0.03;0.00;0.00;0.00;0.00;0.00;94.42
tycho;600;2024-05-04 01:30:00 UTC;-1;2.12;0.00;0.82;0.02;0.00;0.00;0.01;0.00;0.00;97.03
tycho;600;2024-05-04 01:30:00 UTC;0;0.57;0.00;0.45;0.01;0.00;0.00;0.06;0.00;0.00;98.92
tycho;600;2024-05-04 01:30:00 UTC;1;0.80;0.00;0.47;0.00;0.00;0.00;0.00;0.00;0.00;98.73
tycho;600;2024-05-04 01:30:00 UTC;2;0.88;0.00;0.32;0.00;0.00;0.00;0.00;0.00;0.00;98.79
tycho;600;2024-05-04 01:30:00 UTC;3;0.68;0.00;0.21;0.00;0.00;0.00;0.00;0.00;0.00;99.11
tycho;600;2024-05-04 01:30:00 UTC;4;3.77;0.00;1.44;0.03;0.00;0.00;0.01;0.00;0.00;94.76
tycho;600;2024-05-04 01:30:00 UTC;5;4.26;0.00;1.87;0.03;0.00;0.00;0.00;0.00;0.00;93.83
tycho;600;2024-05-04 01:30:00 UTC;6;3.26;0.00;0.90;0.03;0.00;0.00;0.01;0.00;0.00;95.81
tycho;600;2024-05-04 01:30:00 UTC;7;2.72;0.00;0.93;0.03;0.00;0.00;0.00;0.00;0.00;96.32
tycho;600;2024-05-04 01:40:00 UTC;-1;1.24;0.00;0.60;0.02;0.00;0.00;0.01;0.00;0.00;98.14
tycho;600;2024-05-04 01:40:00 UTC;0;0.20;0.00;0.27;0.00;0.00;0.00;0.05;0.00;0.00;99.47
tycho;600;2024-05-04 01:40:00 UTC;1;0.34;0.00;0.29;0.01;0.00;0.00;0.00;0.00;0.00;99.37
tycho;600;2024-05-04 01:40:00 UTC;2;0.31;0.00;0.15;0.00;0.00;0.00;0.00;0.00;0.00;99.54
tycho;600;2024-05-04 01:40:00 UTC;3;0.18;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.75
tycho;600;2024-05-04 01:40:00 UTC;4;2.12;0.00;1.16;0.03;0.00;0.00;0.01;0.00;0.00;96.69
tycho;600;2024-05-04 01:40:00 UTC;5;2.76;0.00;1.20;0.02;0.00;0.00;0.00;0.00;0.00;96.02
tycho;600;2024-05-04 01:40:00 UTC;6;2.08;0.00;1.11;0.02;0.00;0.00;0.01;0.00;0.00;96.79
tycho;600;2024-05-04 01:40:00 UTC;7;1.92;0.00;0.57;0.04;0.00;0.00;0.00;0.00;0.00;97.46
tycho;600;2024-05-04 01:50:00 UTC;-1;1.30;0.00;0.71;0.02;0.00;0.00;0.01;0.00;0.00;97.97
tycho;600;2024-05-04 01:50:00 UTC;0;0.24;0.00;0.37;0.00;0.00;0.00;0.05;0.00;0.00;99.34
tycho;600;2024-05-04 01:50:00 UTC;1;0.35;0.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;99.29
tycho;600;2024-05-04 01:50:00 UTC;2;0.34;0.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;99.46
tycho;600;2024-05-04 01:50:00 UTC;3;0.21;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;99.70
tycho;600;2024-05-04 01:50:00 UTC;4;2.23;0.00;1.55;0.03;0.00;0.00;0.01;0.00;0.00;96.18
tycho;600;2024-05-04 01:50:00 UTC;5;2.79;0.00;1.51;0.03;0.00;0.00;0.00;0.00;0.00;95.66
tycho;600;2024-05-04 01:50:00 UTC;6;2.63;0.00;0.82;0.03;0.00;0.00;0.00;0.00;0.00;96.52
tycho;600;2024-05-04 01:50:00 UTC;7;1.61;0.00;0.74;0.03;0.00;0.00;0.00;0.00;0.00;97.62
tycho;600;2024-05-04 02:00:00 UTC;-1;1.11;0.00;0.66;0.01;0.00;0.00;0.01;0.00;0.00;98.21
tycho;600;2024-05-04 02:00:00 UTC;0;0.15;0.00;0.32;0.00;0.00;0.00;0.05;0.00;0.00;99.48
tycho;600;2024-05-04 02:00:00 UTC;1;0.27;0.00;0.29;0.00;0.00;0.00;0.00;0.00;0.00;99.43
tycho;600;2024-05-04 02:00:00 UTC;2;0.28;0.00;0.16;0.00;0.00;0.00;0.00;0.00;0.00;99.57
tycho;600;2024-05-04 02:00:00 UTC;3;0.18;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.75
tycho;600;2024-05-04 02:00:00 UTC;4;2.05;0.00;1.16;0.02;0.00;0.00;0.00;0.00;0.00;96.76
tycho;600;2024-05-04 02:00:00 UTC;5;2.42;0.00;1.89;0.02;0.00;0.00;0.00;0.00;0.00;95.67
tycho;600;2024-05-04 02:00:00 UTC;6;2.36;0.00;0.82;0.04;0.00;0.00;0.01;0.00;0.00;96.76
tycho;600;2024-05-04 02:00:00 UTC;7;1.19;0.00;0.58;0.02;0.00;0.00;0.00;0.00;0.00;98.21
tycho;600;2024-05-04 02:10:00 UTC;-1;1.43;0.00;0.82;0.01;0.00;0.00;0.01;0.00;0.00;97.73
tycho;600;2024-05-04 02:10:00 UTC;0;0.32;0.00;0.43;0.00;0.00;0.00;0.06;0.00;0.00;99.18
tycho;600;2024-05-04 02:10:00 UTC;1;0.52;0.00;0.39;0.01;0.00;0.00;0.00;0.00;0.00;99.08
tycho;600;2024-05-04 02:10:00 UTC;2;0.54;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;99.20
tycho;600;2024-05-04 02:10:00 UTC;3;0.34;0.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00;99.53
tycho;600;2024-05-04 02:10:00 UTC;4;2.53;0.00;1.44;0.02;0.00;0.00;0.00;0.00;0.00;96.01
tycho;600;2024-05-04 02:10:00 UTC;5;3.07;0.00;2.04;0.03;0.00;0.00;0.01;0.00;0.00;94.86
tycho;600;2024-05-04 02:10:00 UTC;6;2.32;0.00;0.99;0.03;0.00;0.00;0.01;0.00;0.00;96.65
tycho;600;2024-05-04 02:10:00 UTC;7;1.81;0.00;0.85;0.02;0.00;0.00;0.00;0.00;0.00;97.31
tycho;600;2024-05-04 02:20:00 UTC;-1;1.29;0.00;0.73;0.01;0.00;0.00;0.01;0.00;0.00;97.96
tycho;600;2024-05-04 02:20:00 UTC;0;0.26;0.00;0.39;0.00;0.00;0.00;0.06;0.00;0.00;99.29
tycho;600;2024-05-04 02:20:00 UTC;1;0.38;0.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;99.26
tycho;600;2024-05-04 02:20:00 UTC;2;0.36;0.00;0.21;0.00;0.00;0.00;0.00;0.00;0.00;99.42
tycho;600;2024-05-04 02:20:00 UTC;3;0.25;0.00;0.11;0.00;0.00;0.00;0.00;0.00;0.00;99.64
tycho;600;2024-05-04 02:20:00 UTC;4;2.31;0.00;1.61;0.02;0.00;0.00;0.00;0.00;0.00;96.05
tycho;600;2024-05-04 02:20:00 UTC;5;2.88;0.00;1.62;0.04;0.00;0.00;0.00;0.00;0.00;95.45
tycho;600;2024-05-04 02:20:00 UTC;6;2.25;0.00;0.87;0.02;0.00;0.00;0.01;0.00;0.00;96.84
tycho;600;2024-05-04 02:20:00 UTC;7;1.58;0.00;0.68;0.02;0.00;0.00;0.00;0.00;0.00;97.72
tycho;600;2024-05-04 02:30:00 UTC;-1;1.38;0.00;0.73;0.01;0.00;0.00;0.01;0.00;0.00;97.87
tycho;600;2024-05-04 02:30:00 UTC;0;0.36;0.00;0.39;0.00;0.00;0.00;0.06;0.00;0.00;99.18
tycho;600;2024-05-04 02:30:00 UTC;1;0.47;0.00;0.40;0.01;0.00;0.00;0.00;0.00;0.00;99.12
tycho;600;2024-05-04 02:30:00 UTC;2;0.48;0.00;0.23;0.00;0.00;0.00;0.00;0.00;0.00;99.29
tycho;600;2024-05-04 02:30:00 UTC;3;0.37;0.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00;99.51
tycho;600;2024-05-04 02:30:00 UTC;4;2.58;0.00;1.77;0.03;0.00;0.00;0.00;0.00;0.00;95.62
tycho;600;2024-05-04 02:30:00 UTC;5;2.72;0.00;1.21;0.02;0.00;0.00;0.00;0.00;0.00;96.04
tycho;600;2024-05-04 02:30:00 UTC;6;2.68;0.00;0.96;0.04;0.00;0.00;0.01;0.00;0.00;96.31
tycho;600;2024-05-04 02:30:00 UTC;7;1.35;0.00;0.74;0.01;0.00;0.00;0.00;0.00;0.00;97.90
tycho;600;2024-05-04 02:40:00 UTC;-1;3.31;0.00;1.29;0.02;0.00;0.00;0.02;0.00;0.00;95.37
tycho;600;2024-05-04 02:40:00 UTC;0;1.46;0.00;0.81;0.01;0.00;0.00;0.11;0.00;0.00;97.62
tycho;600;2024-05-04 02:40:00 UTC;1;1.77;0.00;0.88;0.01;0.00;0.00;0.00;0.00;0.00;97.33
tycho;600;2024-05-04 02:40:00 UTC;2;1.93;0.00;0.74;0.01;0.00;0.00;0.00;0.00;0.00;97.31
tycho;600;2024-05-04 02:40:00 UTC;3;1.72;0.00;0.54;0.01;0.00;0.00;0.00;0.00;0.00;97.73
tycho;600;2024-05-04 02:40:00 UTC;4;4.94;0.00;2.02;0.03;0.00;0.00;0.01;0.00;0.00;93.00
tycho;600;2024-05-04 02:40:00 UTC;5;5.59;0.00;2.28;0.03;0.00;0.00;0.01;0.00;0.00;92.10
tycho;600;2024-05-04 02:40:00 UTC;6;5.57;0.00;1.49;0.04;0.00;0.00;0.01;0.00;0.00;92.89
tycho;600;2024-05-04 02:40:00 UTC;7;3.48;0.00;1.53;0.02;0.00;0.00;0.00;0.00;0.00;94.98
tycho;600;2024-05-04 02:50:00 UTC;-1;1.20;0.00;0.61;0.01;0.00;0.00;0.01;0.00;0.00;98.16
tycho;600;2024-05-04 02:50:00 UTC;0;0.19;0.00;0.27;0.00;0.00;0.00;0.05;0.00;0.00;99.49
tycho;600;2024-05-04 02:50:00 UTC;1;0.35;0.00;0.29;0.00;0.00;0.00;0.00;0.00;0.00;99.36
tycho;600;2024-05-04 02:50:00 UTC;2;0.35;0.00;0.17;0.01;0.00;0.00;0.00;0.00;0.00;99.48
tycho;600;2024-05-04 02:50:00 UTC;3;0.23;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.71
tycho;600;2024-05-04 02:50:00 UTC;4;2.53;0.00;1.58;0.02;0.00;0.00;0.00;0.00;0.00;95.87
tycho;600;2024-05-04 02:50:00 UTC;5;2.46;0.00;1.15;0.04;0.00;0.00;0.00;0.00;0.00;96.35
tycho;600;2024-05-04 02:50:00 UTC;6;2.05;0.00;0.66;0.04;0.00;0.00;0.01;0.00;0.00;97.24
tycho;600;2024-05-04 02:50:00 UTC;7;1.47;0.00;0.72;0.02;0.00;0.00;0.00;0.00;0.00;97.79
tycho;600;2024-05-04 03:00:00 UTC;-1;1.13;0.00;0.57;0.01;0.00;0.00;0.01;0.00;0.00;98.27
tycho;600;2024-05-04 03:00:00 UTC;0;0.20;0.00;0.22;0.00;0.00;0.00;0.06;0.00;0.00;99.52
tycho;600;2024-05-04 03:00:00 UTC;1;0.31;0.00;0.28;0.00;0.00;0.00;0.00;0.00;0.00;99.41
tycho;600;2024-05-04 03:00:00 UTC;2;0.31;0.00;0.15;0.00;0.00;0.00;0.00;0.00;0.00;99.53
tycho;600;2024-05-04 03:00:00 UTC;3;0.19;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.73
tycho;600;2024-05-04 03:00:00 UTC;4;2.14;0.00;1.33;0.03;0.00;0.00;0.00;0.00;0.00;96.50
tycho;600;2024-05-04 03:00:00 UTC;5;2.95;0.00;1.35;0.03;0.00;0.00;0.00;0.00;0.00;95.67
tycho;600;2024-05-04 03:00:00 UTC;6;1.63;0.00;0.60;0.03;0.00;0.00;0.00;0.00;0.00;97.74
tycho;600;2024-05-04 03:00:00 UTC;7;1.34;0.00;0.60;0.02;0.00;0.00;0.00;0.00;0.00;98.04
tycho;600;2024-05-04 03:10:00 UTC;-1;1.11;0.00;0.57;0.02;0.00;0.00;0.01;0.00;0.00;98.29
tycho;600;2024-05-04 03:10:00 UTC;0;0.17;0.00;0.24;0.00;0.00;0.00;0.05;0.00;0.00;99.54
tycho;600;2024-05-04 03:10:00 UTC;1;0.27;0.00;0.26;0.01;0.00;0.00;0.00;0.00;0.00;99.46
tycho;600;2024-05-04 03:10:00 UTC;2;0.24;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;99.66
tycho;600;2024-05-04 03:10:00 UTC;3;0.13;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.82
tycho;600;2024-05-04 03:10:00 UTC;4;2.05;0.00;1.62;0.03;0.00;0.00;0.01;0.00;0.00;96.29
tycho;600;2024-05-04 03:10:00 UTC;5;2.44;0.00;1.24;0.03;0.00;0.00;0.00;0.00;0.00;96.29
tycho;600;2024-05-04 03:10:00 UTC;6;2.20;0.00;0.64;0.04;0.00;0.00;0.01;0.00;0.00;97.12
tycho;600;2024-05-04 03:10:00 UTC;7;1.40;0.00;0.46;0.02;0.00;0.00;0.00;0.00;0.00;98.13
tycho;600;2024-05-04 03:20:00 UTC;-1;1.03;0.00;0.56;0.01;0.00;0.00;0.01;0.00;0.00;98.39
tycho;600;2024-05-04 03:20:00 UTC;0;0.19;0.00;0.22;0.00;0.00;0.00;0.05;0.00;0.00;99.54
tycho;600;2024-05-04 03:20:00 UTC;1;0.27;0.00;0.23;0.00;0.00;0.00;0.00;0.00;0.00;99.50
tycho;600;2024-05-04 03:20:00 UTC;2;0.15;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.75
tycho;600;2024-05-04 03:20:00 UTC;3;0.16;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.80
tycho;600;2024-05-04 03:20:00 UTC;4;1.83;0.00;1.20;0.04;0.00;0.00;0.01;0.00;0.00;96.93
tycho;600;2024-05-04 03:20:00 UTC;5;2.39;0.00;1.40;0.02;0.00;0.00;0.00;0.00;0.00;96.19
tycho;600;2024-05-04 03:20:00 UTC;6;1.88;0.00;0.71;0.02;0.00;0.00;0.00;0.00;0.00;97.39
tycho;600;2024-05-04 03:20:00 UTC;7;1.35;0.00;0.58;0.02;0.00;0.00;0.00;0.00;0.00;98.05
tycho;600;2024-05-04 03:30:00 UTC;-1;3.14;0.00;1.17;0.02;0.00;0.00;0.01;0.00;0.00;95.66
tycho;600;2024-05-04 03:30:00 UTC;0;1.14;0.00;0.71;0.00;0.00;0.00;0.09;0.00;0.00;98.04
tycho;600;2024-05-04 03:30:00 UTC;1;1.53;0.00;0.79;0.01;0.00;0.00;0.00;0.00;0.00;97.68
tycho;600;2024-05-04 03:30:00 UTC;2;1.84;0.00;0.66;0.01;0.00;0.00;0.00;0.00;0.00;97.50
tycho;600;2024-05-04 03:30:00 UTC;3;1.51;0.00;0.52;0.00;0.00;0.00;0.00;0.00;0.00;97.97
tycho;600;2024-05-04 03:30:00 UTC;4;4.67;0.00;1.67;0.03;0.00;0.00;0.00;0.00;0.00;93.62
tycho;600;2024-05-04 03:30:00 UTC;5;5.40;0.00;2.25;0.02;0.00;0.00;0.00;0.00;0.00;92.32
tycho;600;2024-05-04 03:30:00 UTC;6;4.09;0.00;1.44;0.02;0.00;0.00;0.01;0.00;0.00;94.44
tycho;600;2024-05-04 03:30:00 UTC;7;4.92;0.00;1.30;0.04;0.00;0.00;0.00;0.00;0.00;93.74
tycho;600;2024-05-04 03:40:00 UTC;-1;1.23;0.00;0.57;0.02;0.00;0.00;0.01;0.00;0.00;98.18
tycho;600;2024-05-04 03:40:00 UTC;0;0.19;0.00;0.25;0.01;0.00;0.00;0.05;0.00;0.00;99.50
tycho;600;2024-05-04 03:40:00 UTC;1;0.43;0.00;0.28;0.00;0.00;0.00;0.00;0.00;0.00;99.28
tycho;600;2024-05-04 03:40:00 UTC;2;0.34;0.00;0.14;0.00;0.00;0.00;0.00;0.00;0.00;99.52
tycho;600;2024-05-04 03:40:00 UTC;3;0.24;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.68
tycho;600;2024-05-04 03:40:00 UTC;4;2.42;0.00;1.37;0.03;0.00;0.00;0.01;0.00;0.00;96.17
tycho;600;2024-05-04 03:40:00 UTC;5;2.62;0.00;1.24;0.03;0.00;0.00;0.00;0.00;0.00;96.11
tycho;600;2024-05-04 03:40:00 UTC;6;2.05;0.00;0.62;0.03;0.00;0.00;0.01;0.00;0.00;97.31
tycho;600;2024-05-04 03:40:00 UTC;7;1.59;0.00;0.55;0.03;0.00;0.00;0.00;0.00;0.00;97.84
tycho;600;2024-05-04 03:50:00 UTC;-1;1.18;0.00;0.58;0.01;0.00;0.00;0.01;0.00;0.00;98.22
tycho;600;2024-05-04 03:50:00 UTC;0;0.17;0.00;0.24;0.00;0.00;0.00;0.05;0.00;0.00;99.53
tycho;600;2024-05-04 03:50:00 UTC;1;0.37;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;99.36
tycho;600;2024-05-04 03:50:00 UTC;2;0.33;0.00;0.15;0.00;0.00;0.00;0.00;0.00;0.00;99.51
tycho;600;2024-05-04 03:50:00 UTC;3;0.23;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.70
tycho;600;2024-05-04 03:50:00 UTC;4;2.18;0.00;1.27;0.04;0.00;0.00;0.00;0.00;0.00;96.52
tycho;600;2024-05-04 03:50:00 UTC;5;2.82;0.00;1.39;0.02;0.00;0.00;0.00;0.00;0.00;95.77
tycho;600;2024-05-04 03:50:00 UTC;6;1.78;0.00;0.58;0.02;0.00;0.00;0.01;0.00;0.00;97.61
tycho;600;2024-05-04 03:50:00 UTC;7;1.58;0.00;0.64;0.02;0.00;0.00;0.00;0.00;0.00;97.76
tycho;600;2024-05-04 04:00:00 UTC;-1;1.00;0.00;0.54;0.01;0.00;0.00;0.01;0.00;0.00;98.44
tycho;600;2024-05-04 04:00:00 UTC;0;0.17;0.00;0.22;0.00;0.00;0.00;0.05;0.00;0.00;99.56
tycho;600;2024-05-04 04:00:00 UTC;1;0.22;0.00;0.23;0.00;0.00;0.00;0.00;0.00;0.00;99.54
tycho;600;2024-05-04 04:00:00 UTC;2;0.21;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.72
tycho;600;2024-05-04 04:00:00 UTC;3;0.13;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.84
tycho;600;2024-05-04 04:00:00 UTC;4;1.60;0.00;1.19;0.03;0.00;0.00;0.00;0.00;0.00;97.18
tycho;600;2024-05-04 04:00:00 UTC;5;2.19;0.00;1.34;0.02;0.00;0.00;0.00;0.00;0.00;96.45
tycho;600;2024-05-04 04:00:00 UTC;6;1.85;0.00;0.70;0.03;0.00;0.00;0.01;0.00;0.00;97.42
tycho;600;2024-05-04 04:00:00 UTC;7;1.61;0.00;0.57;0.02;0.00;0.00;0.00;0.00;0.00;97.80
tycho;600;2024-05-04 04:10:00 UTC;-1;1.01;0.00;0.55;0.01;0.00;0.00;0.01;0.00;0.00;98.42
tycho;600;2024-05-04 04:10:00 UTC;0;0.09;0.00;0.20;0.00;0.00;0.00;0.06;0.00;0.00;99.65
tycho;600;2024-05-04 04:10:00 UTC;1;0.21;0.00;0.21;0.00;0.00;0.00;0.00;0.00;0.00;99.58
tycho;600;2024-05-04 04:10:00 UTC;2;0.18;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.75
tycho;600;2024-05-04 04:10:00 UTC;3;0.11;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.85
tycho;600;2024-05-04 04:10:00 UTC;4;2.06;0.00;1.08;0.04;0.00;0.00;0.00;0.00;0.00;96.82
tycho;600;2024-05-04 04:10:00 UTC;5;2.37;0.00;1.66;0.02;0.00;0.00;0.00;0.00;0.00;95.95
tycho;600;2024-05-04 04:10:00 UTC;6;1.85;0.00;0.57;0.03;0.00;0.00;0.01;0.00;0.00;97.54
tycho;600;2024-05-04 04:10:00 UTC;7;1.19;0.00;0.55;0.02;0.00;0.00;0.00;0.00;0.00;98.24
tycho;600;2024-05-04 04:20:00 UTC;-1;1.00;0.00;0.55;0.01;0.00;0.00;0.01;0.00;0.00;98.43
tycho;600;2024-05-04 04:20:00 UTC;0;0.11;0.00;0.23;0.00;0.00;0.00;0.05;0.00;0.00;99.62
tycho;600;2024-05-04 04:20:00 UTC;1;0.27;0.00;0.23;0.00;0.00;0.00;0.00;0.00;0.00;99.50
tycho;600;2024-05-04 04:20:00 UTC;2;0.18;0.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00;99.69
